source,prediction_id,family,predicate,point_monotone,mesh_monotone,compatibility_monotone,point_endpoint_change,mesh_endpoint_change,compatibility_endpoint_change
vlsat,vlsat_closed_set:full_official_validation:bcb0fe06-4f39-2c70-9c24-a8dd7496c2f8:1:40:39:higher than,relative_vertical,higher than,True,True,True,2.0,1.9999999999999998,0.03588629697961143
sgfn,sgfn_official_full_l160:official_test:6bde607d-9162-246f-8f84-98cf7ac2374c:1:14:16:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.01982040919122141
vlsat,vlsat_closed_set:full_official_validation:8eabc455-5af7-2f32-8606-a0bdbe6c537d:1:4:15:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.012004614724218987
vlsat,vlsat_closed_set:full_official_validation:38770ca1-86d7-27b8-8619-ab66f67d9adf:9:55:54:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.013567799779429901
sgfn,sgfn_official_full_l160:official_test:4a9a43d2-7736-2874-874d-d0fad0570e19:4:45:43:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0512802719944937
vlsat,vlsat_closed_set:full_official_validation:0cac75b7-8d6f-2d13-8cb2-0b4e06913140:5:46:26:higher than,relative_vertical,higher than,True,True,True,2.0000000000000004,2.0000000000000004,0.0005734348023133107
open3dsg,open3dsg_ov:full_official_validation:8eabc461-5af7-2f32-8663-ce5a10fd97b3_4:72:47:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.00010813323268510366
open3dsg,open3dsg_ov:full_official_validation:1d234026-e280-2b1a-8fe1-713e28269f4d_1:1:18:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9432384667075419
sgfn,sgfn_official_full_l160:official_test:38770ca5-86d7-27b8-871c-57fdbfe87905:6:40:53:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.02019005868694923
vlsat,vlsat_closed_set:full_official_validation:10b1794e-3938-2467-89a7-ebc89e84cf88:1:19:3:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0011711132713153605
open3dsg,open3dsg_ov:full_official_validation:6bde6083-9162-246f-8c9c-e170212059b2_1:19:2:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.008423806326910865
open3dsg,open3dsg_ov:full_official_validation:0cac75ea-8d6f-2d13-8e50-c5faf0159e32_1:17:1:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.000333348030273406
vlsat,vlsat_closed_set:full_official_validation:10b17940-3938-2467-8a7a-958300ba83d3:1:7:4:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.002617319478884328
sgfn,sgfn_official_full_l160:official_test:2e369567-e133-204c-909a-c5da44bb58df:1:10:7:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.02267931705026971
sgfn,sgfn_official_full_l160:official_test:bf9a3da2-45a5-2e80-8219-1f0a216399fe:2:100:16:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.008842032053499427
sgfn,sgfn_official_full_l160:official_test:38770ca1-86d7-27b8-8619-ab66f67d9adf:10:24:11:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.1830008922714993
open3dsg,open3dsg_ov:full_official_validation:7747a50c-9431-24e8-877d-e60c3a341cc2_2:64:32:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.009518867662446917
open3dsg,open3dsg_ov:full_official_validation:a0905fd9-66f7-2272-9dfb-0483fdcc54c7_5:43:2:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,1.0828409862440047e-05
sgfn,sgfn_official_full_l160:official_test:6bde60cd-9162-246f-8fad-fca80b4d6ad8:1:7:8:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.10313263883446488
sgfn,sgfn_official_full_l160:official_test:c7895f7a-339c-2d13-82ac-09ef1c9001ba:2:28:21:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9881360712625461
sgfn,sgfn_official_full_l160:official_test:9766cbf5-6321-2e2f-8131-78c4e204635d:1:18:21:higher than,relative_vertical,higher than,True,True,True,2.0000000000000004,2.0,0.0003083373899183117
vlsat,vlsat_closed_set:full_official_validation:5341b7e3-8a66-2cdd-8709-66a2159f0017:3:16:17:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.7735542600578311
sgfn,sgfn_official_full_l160:official_test:5341b7b3-8a66-2cdd-856d-9d70e194568b:3:49:20:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.04373600662831545
open3dsg,open3dsg_ov:full_official_validation:10b17957-3938-2467-88a5-9e9254930dad_3:46:18:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0024122560120387604
open3dsg,open3dsg_ov:full_official_validation:c92fb5b5-f771-2064-8570-dbe16cb33764_3:9:23:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.012595500191830755
sgfn,sgfn_official_full_l160:official_test:10b1793e-3938-2467-8b92-f56541e7ef9e:1:7:18:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9998386847945008
vlsat,vlsat_closed_set:full_official_validation:38770ca3-86d7-27b8-85a7-7d840ffdec6a:2:12:55:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.9956100763440433
open3dsg,open3dsg_ov:full_official_validation:bf9a3da2-45a5-2e80-8219-1f0a216399fe_2:7:6:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.00011188029974940061
sgfn,sgfn_official_full_l160:official_test:ab835fae-54c6-29a1-995e-b06cfc555786:1:26:32:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.17556708260755138
open3dsg,open3dsg_ov:full_official_validation:38770ca1-86d7-27b8-8619-ab66f67d9adf_10:49:56:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.015315270610483767
sgfn,sgfn_official_full_l160:official_test:6bde60cd-9162-246f-8fad-fca80b4d6ad8:1:1:8:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0258300334982684
open3dsg,open3dsg_ov:full_official_validation:f2c76fed-2239-29d0-8598-9ed42cec9dc5_2:12:1:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.998640507114261
sgfn,sgfn_official_full_l160:official_test:742e8f15-be0a-294e-9ebb-6c72dbcb9662:1:3:5:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.055066352675228414
vlsat,vlsat_closed_set:full_official_validation:0cac75b7-8d6f-2d13-8cb2-0b4e06913140:2:11:12:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.04860766674978645
vlsat,vlsat_closed_set:full_official_validation:ba6fdaac-a4c1-2dca-8380-f16765679fd7:3:34:46:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.04803520642645531
vlsat,vlsat_closed_set:full_official_validation:7747a4ec-9431-24e8-848f-897279a1e9fe:2:63:19:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.03550640700229646
open3dsg,open3dsg_ov:full_official_validation:1d234026-e280-2b1a-8fe1-713e28269f4d_3:24:14:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0024264128286634046
sgfn,sgfn_official_full_l160:official_test:c7895f27-339c-2d13-836b-c12dca280261:5:54:35:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.013975194365741572
open3dsg,open3dsg_ov:full_official_validation:1d2f850c-d757-207c-8fba-60b90a7d4691_3:17:2:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0008614805802267256
sgfn,sgfn_official_full_l160:official_test:10b1792e-3938-2467-8bb3-172148ae5a67:2:17:12:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.6132427113725261
sgfn,sgfn_official_full_l160:official_test:8e0f1c28-9e28-2339-8584-ff06ff93c341:1:12:5:lower than,relative_vertical,lower than,True,True,True,2.0,1.9999999999999996,9.133969062791181e-05
open3dsg,open3dsg_ov:full_official_validation:75c25989-9ca2-2844-97b4-31b81f7554b8_1:1:10:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.3444392600477739
sgfn,sgfn_official_full_l160:official_test:f2c76ff1-2239-29d0-87f5-8a0346584384:3:6:16:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.02389147212774745
sgfn,sgfn_official_full_l160:official_test:1d234026-e280-2b1a-8fe1-713e28269f4d:2:5:3:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.010958612223600062
open3dsg,open3dsg_ov:full_official_validation:38770ca3-86d7-27b8-85a7-7d840ffdec6a_9:71:21:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.012023527864941763
sgfn,sgfn_official_full_l160:official_test:2451c048-fae8-24f6-9043-f1604dbada2c:3:23:103:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.005354411410913196
open3dsg,open3dsg_ov:full_official_validation:38770ca3-86d7-27b8-85a7-7d840ffdec6a_4:1:80:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0015614449703769129
open3dsg,open3dsg_ov:full_official_validation:f2c76ff1-2239-29d0-87f5-8a0346584384_3:6:8:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.672911294464926
sgfn,sgfn_official_full_l160:official_test:10b17940-3938-2467-8a7a-958300ba83d3:2:30:24:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.01988310448742392
sgfn,sgfn_official_full_l160:official_test:c92fb5b5-f771-2064-8570-dbe16cb33764:2:7:1:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0003967896513421554
vlsat,vlsat_closed_set:full_official_validation:321c8680-a5a8-2a84-85c2-816a26d59516:3:20:13:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.005385024517506332
vlsat,vlsat_closed_set:full_official_validation:bcb0fe04-4f39-2c70-9f03-d0eec592de24:3:28:37:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,1.489232458906642e-06
sgfn,sgfn_official_full_l160:official_test:9766cbf7-6321-2e2f-81e1-2b46533c64dd:4:31:39:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.017883142062459223
open3dsg,open3dsg_ov:full_official_validation:c92fb5b5-f771-2064-8570-dbe16cb33764_3:20:19:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.0024430555052288305
vlsat,vlsat_closed_set:full_official_validation:5630cfe7-12bf-2860-8710-52729dc36cc6:2:11:1:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.0003490499860584473
sgfn,sgfn_official_full_l160:official_test:4fbad31e-465b-2a5d-84b7-c0ddea978db4:2:14:37:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.002647053828522039
sgfn,sgfn_official_full_l160:official_test:e61b0e04-bada-2f31-82d6-72831a602ba7:2:22:13:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.007233949177223753
sgfn,sgfn_official_full_l160:official_test:f2c76feb-2239-29d0-8418-72b6051fc144:3:21:32:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.009739659195826422
vlsat,vlsat_closed_set:full_official_validation:6bde6083-9162-246f-8c9c-e170212059b2:2:6:7:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.02526082120067885
open3dsg,open3dsg_ov:full_official_validation:7747a4ec-9431-24e8-848f-897279a1e9fe_6:21:72:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,7.968742619279823e-05
sgfn,sgfn_official_full_l160:official_test:77361fd4-d054-2a22-88c4-b5b404f904ca:1:3:9:lower than,relative_vertical,lower than,True,True,True,2.0,2.0000000000000004,9.394748979685286e-05
open3dsg,open3dsg_ov:full_official_validation:38770ca1-86d7-27b8-8619-ab66f67d9adf_1:76:17:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9833574482883694
open3dsg,open3dsg_ov:full_official_validation:4138582f-a238-2435-8332-6902542c2823_1:1:6:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9997553996523871
sgfn,sgfn_official_full_l160:official_test:321c8680-a5a8-2a84-85c2-816a26d59516:3:20:15:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.0034170999712208605
sgfn,sgfn_official_full_l160:official_test:0cac75b7-8d6f-2d13-8cb2-0b4e06913140:1:36:59:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.0031200202056804738
sgfn,sgfn_official_full_l160:official_test:0cac75de-8d6f-2d13-8e1a-b574569c3885:3:28:51:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.9526545885307185
sgfn,sgfn_official_full_l160:official_test:38770ca1-86d7-27b8-8619-ab66f67d9adf:6:4:5:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.06327960767571739
vlsat,vlsat_closed_set:full_official_validation:1d2f850c-d757-207c-8fba-60b90a7d4691:4:75:53:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.02596518861496544
vlsat,vlsat_closed_set:full_official_validation:38770ca1-86d7-27b8-8619-ab66f67d9adf:9:60:57:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.7359859589564967
open3dsg,open3dsg_ov:full_official_validation:a0905fdb-66f7-2272-9fc5-7c0008d5e87b_1:1:8:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9902966456458003
sgfn,sgfn_official_full_l160:official_test:ea318260-0a4c-2749-9389-4c16c782c4b1:2:21:14:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.009394976648612108
sgfn,sgfn_official_full_l160:official_test:d7d40d50-7a5d-2b36-9446-7d636174329f:1:6:13:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0014345031094431526
vlsat,vlsat_closed_set:full_official_validation:c7895f78-339c-2d13-82bb-cc990cbbc90f:3:6:26:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.9918308387038176
sgfn,sgfn_official_full_l160:official_test:ddc73797-765b-241a-9e2c-097c5989baf6:6:45:25:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0005231477874590995
open3dsg,open3dsg_ov:full_official_validation:43b8cae3-6678-2e38-9b67-5905de29f6d7_2:14:11:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0011468508800043242
sgfn,sgfn_official_full_l160:official_test:10b1792a-3938-2467-8b4e-a93da27a0985:4:20:32:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.870670164684958
vlsat,vlsat_closed_set:full_official_validation:0cac75ea-8d6f-2d13-8e50-c5faf0159e32:2:14:7:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.005438988009298207
open3dsg,open3dsg_ov:full_official_validation:20c993bf-698f-29c5-8549-a69fd169c1e1_1:40:2:lower than,relative_vertical,lower than,True,True,True,2.0,1.9999999999999998,0.0020288523921858648
sgfn,sgfn_official_full_l160:official_test:bf9a3dd9-45a5-2e80-817c-f918e193231b:4:44:43:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.5855856708256097
sgfn,sgfn_official_full_l160:official_test:137a8158-1db5-2cc0-8003-31c12610471e:4:28:27:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0011602719991481436
sgfn,sgfn_official_full_l160:official_test:7747a4ec-9431-24e8-848f-897279a1e9fe:3:65:61:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,8.716295002586527e-05
sgfn,sgfn_official_full_l160:official_test:1d234026-e280-2b1a-8fe1-713e28269f4d:1:8:4:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.00047100796027355063
vlsat,vlsat_closed_set:full_official_validation:4731976c-f9f7-2a1a-95cc-31c4d1751d0b:3:6:39:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.11033453425262374
sgfn,sgfn_official_full_l160:official_test:8eabc461-5af7-2f32-8663-ce5a10fd97b3:1:40:3:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.5625285771942091
vlsat,vlsat_closed_set:full_official_validation:7272e16c-a01b-20f6-8961-a0927b4a7629:2:19:31:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.007535049465963617
vlsat,vlsat_closed_set:full_official_validation:8eabc45f-5af7-2f32-8528-640861d2a135:3:31:14:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.07740084825499816
sgfn,sgfn_official_full_l160:official_test:10b17963-3938-2467-8a48-0d4af350ce92:1:3:8:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9998607600986564
open3dsg,open3dsg_ov:full_official_validation:4138585b-a238-2435-810b-9728fc989b2f_1:7:11:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.003628574869511847
open3dsg,open3dsg_ov:full_official_validation:38770ca5-86d7-27b8-871c-57fdbfe87905_4:2:26:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.003251314042377773
sgfn,sgfn_official_full_l160:official_test:0cac75dc-8d6f-2d13-8d08-9c497bd6acdc:2:51:50:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.04759207287200917
sgfn,sgfn_official_full_l160:official_test:7272e16c-a01b-20f6-8961-a0927b4a7629:2:30:31:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.8939969567806767
open3dsg,open3dsg_ov:full_official_validation:9af05c68-5794-2e19-8c5a-979f448da545_5:69:67:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.04475377618120013
open3dsg,open3dsg_ov:full_official_validation:b1f23308-d255-2761-94da-981d962c6bf8_1:5:1:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.008674150032878636
sgfn,sgfn_official_full_l160:official_test:4fbad31e-465b-2a5d-84b7-c0ddea978db4:1:13:26:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.006580104743765913
open3dsg,open3dsg_ov:full_official_validation:c92fb5b7-f771-2064-87a9-31c819832405_1:12:11:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,4.6473427154136715e-05
sgfn,sgfn_official_full_l160:official_test:9766cbf7-6321-2e2f-81e1-2b46533c64dd:3:35:37:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.007497639470228412
sgfn,sgfn_official_full_l160:official_test:68bae75f-3567-2f7c-829d-7422117729f3:3:27:29:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.04762686239681502
vlsat,vlsat_closed_set:full_official_validation:6bde607b-9162-246f-8e65-76e3ef265504:1:19:13:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.04940859492528671
sgfn,sgfn_official_full_l160:official_test:4a9a43d2-7736-2874-874d-d0fad0570e19:6:37:36:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.02800800858736341
sgfn,sgfn_official_full_l160:official_test:ab835fae-54c6-29a1-995e-b06cfc555786:4:19:1:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.9899571550331929
sgfn,sgfn_official_full_l160:official_test:10b17944-3938-2467-8bac-5552375e4467:2:18:19:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0006739331421349304
sgfn,sgfn_official_full_l160:official_test:20c993b7-698f-29c5-847d-c8cb8a685f5a:1:5:6:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.016349941330431772
open3dsg,open3dsg_ov:full_official_validation:e61b0e02-bada-2f31-82d0-80fc5c70bd6f_2:24:1:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.009465635505891079
vlsat,vlsat_closed_set:full_official_validation:280d8ebb-6cc6-2788-9153-98959a2da801:5:31:40:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.019875549094461653
